YOM,Engine (cc),Gear,Millage(KM),Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Year_Listed,Month_Listed,Car_Age,Mileage_per_year,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_Petrol,Brand_Freq,Model_Freq,Brand_AvgPrice,Model_AvgPrice,BrandModel_AvgPrice,BrandModelYear_AvgPrice,Luxury_Brand
2006,1300.0,1,209000.0,0,1,1,1,0,1,3900000.0,2025,1,19,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3783333.3333333335,0
2004,1320.0,1,231000.0,0,0,1,1,1,0,3737500.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3737500.0,0
2004,1300.0,1,231000.0,0,0,1,1,1,1,3950000.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3737500.0,0
2004,1300.0,1,231000.0,0,0,1,1,1,1,3700000.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3737500.0,0
2004,1320.0,1,231000.0,0,0,1,0,0,1,3700000.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3737500.0,0
2002,1300.0,1,253000.0,0,0,1,1,1,1,3500000.0,2025,1,23,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3687500.0,0
2003,1320.0,1,242000.0,0,0,1,1,1,1,3650000.0,2025,1,22,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3743571.4285714286,0
2003,1300.0,1,242000.0,0,0,1,1,1,1,3790000.0,2025,1,22,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3743571.4285714286,0
2004,1300.0,1,231000.0,0,0,1,1,1,1,3900000.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3737500.0,0
2002,1300.0,0,253000.0,0,0,1,1,1,1,3687500.0,2024,12,23,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3687500.0,0
2003,1300.0,1,242000.0,0,0,1,1,1,1,3990000.0,2024,12,22,11000.0,0.0,0.0,0.0,1.0,37,24,3579003.378378378,3734583.3333333335,3734583.3333333335,3743571.4285714286,0
2005,1300.0,1,220000.0,0,0,1,1,1,1,3500000.0,2025,2,20,11000.0,0.0,0.0,0.0,1.0,37,4,3579003.378378378,3804531.2500000005,3804531.2500000005,3647500.0,0
2004,1320.0,1,231000.0,0,0,1,1,1,1,4133125.000000002,2025,2,21,11000.0,0.0,0.0,0.0,1.0,37,4,3579003.378378378,3804531.2500000005,3804531.2500000005,4133125.000000002,0
2003,1300.0,1,242000.0,0,0,1,1,1,1,3790000.0,2025,1,22,11000.0,0.0,0.0,0.0,1.0,37,4,3579003.378378378,3804531.2500000005,3804531.2500000005,3790000.0,0
2005,1319.0,1,220000.0,0,0,1,1,1,1,3795000.0000000005,2025,1,20,11000.0,0.0,0.0,0.0,1.0,37,4,3579003.378378378,3804531.2500000005,3804531.2500000005,3647500.0,0
2004,1300.0,1,231000.0,0,0,1,1,1,1,3950000.0,2025,2,21,11000.0,0.0,0.0,0.0,1.0,37,1,3579003.378378378,3950000.0,3950000.0,3950000.0,0
2004,1300.0,1,231000.0,0,0,1,1,1,1,3850000.0,2025,2,21,11000.0,0.0,0.0,0.0,1.0,37,1,3579003.378378378,3850000.0,3850000.0,3850000.0,0
2007,1198.0,0,198000.0,0,0,1,1,0,1,2800000.0,2024,12,18,11000.0,0.0,0.0,0.0,1.0,37,1,3579003.378378378,2800000.0,2800000.0,2800000.0,0
2008,1300.0,0,187000.0,0,0,1,1,0,1,2500000.0,2025,1,17,11000.0,0.0,0.0,0.0,1.0,37,1,3579003.378378378,2500000.0,2500000.0,2500000.0,0
1996,1500.0,0,319000.0,0,0,1,1,0,1,985000.0,2025,1,29,11000.0,0.0,0.0,0.0,1.0,16,1,1565937.5,985000.0,985000.0,985000.0,0
1996,1500.0,1,319000.0,1,0,1,1,0,1,1750000.0,2025,1,29,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,1087500.0,1087500.0,1750000.0,0
1987,1234.0,0,418000.0,0,0,1,1,1,0,425000.0,2024,12,38,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,1087500.0,1087500.0,425000.0,0
2001,1500.0,0,264000.0,0,0,1,1,1,1,1975000.0,2025,2,24,11000.0,0.0,0.0,0.0,1.0,16,1,1565937.5,1975000.0,1975000.0,1975000.0,0
2003,1500.0,1,242000.0,0,0,1,1,0,1,3000000.0,2025,2,22,11000.0,0.0,0.0,0.0,1.0,16,1,1565937.5,3000000.0,3000000.0,3000000.0,0
2002,1500.0,0,253000.0,0,0,1,1,1,1,1850000.0,2024,12,23,11000.0,0.0,0.0,0.0,1.0,16,1,1565937.5,1850000.0,1850000.0,1850000.0,0
2002,2000.0,1,253000.0,0,0,1,1,1,1,2000000.0,2025,2,23,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,1675000.0,1675000.0,2000000.0,0
2000,2198.0,0,275000.0,0,0,1,1,1,1,1350000.0,2024,12,25,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,1675000.0,1675000.0,1350000.0,0
1999,800.0,0,286000.0,0,0,1,1,1,1,1275000.0,2025,1,26,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,1525000.0,1525000.0,1275000.0,0
2001,800.0,1,264000.0,0,0,1,1,0,1,1775000.0,2024,12,24,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,1525000.0,1525000.0,1775000.0,0
2000,1568.0,1,275000.0,0,0,1,1,0,1,1795000.0,2025,2,25,11000.0,0.0,0.0,0.0,1.0,16,3,1565937.5,1823333.3333333333,1823333.3333333333,1795000.0,0
1999,1500.0,0,286000.0,0,0,1,1,1,1,2025000.0,2025,2,26,11000.0,0.0,0.0,0.0,1.0,16,3,1565937.5,1823333.3333333333,1823333.3333333333,2025000.0,0
2002,1499.0,1,253000.0,0,0,1,1,1,1,1650000.0,2025,1,23,11000.0,0.0,0.0,0.0,1.0,16,3,1565937.5,1823333.3333333333,1823333.3333333333,1650000.0,0
1995,1500.0,0,330000.0,0,0,1,0,0,0,925000.0,2025,1,30,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,962500.0,962500.0,925000.0,0
1994,1500.0,0,341000.0,0,0,1,1,1,0,1000000.0,2024,12,31,11000.0,0.0,0.0,0.0,1.0,16,2,1565937.5,962500.0,962500.0,1000000.0,0
1994,1500.0,0,341000.0,0,0,1,1,1,1,1275000.0,2025,2,31,11000.0,0.0,0.0,0.0,1.0,16,1,1565937.5,1275000.0,1275000.0,1275000.0,0
2004,1000.0,1,231000.0,0,0,1,1,1,1,4175000.0,2025,2,21,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,4175000.0,4175000.0,4175000.0,0
1986,1200.0,0,429000.0,0,0,1,0,0,0,750000.0,2025,1,39,11000.0,1.0,0.0,0.0,0.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,825000.0,0
1991,1000.0,0,374000.0,0,0,1,0,0,0,1200000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1200000.0,0
1987,990.0,0,418000.0,0,0,1,0,0,0,1400000.0,2025,1,38,11000.0,0.0,0.0,0.0,1.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1275000.0,0
1989,1000.0,0,396000.0,0,0,1,1,1,1,1180000.0,2025,1,36,11000.0,1.0,0.0,0.0,0.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1061000.0,0
1987,1000.0,0,418000.0,0,0,0,1,0,0,1150000.0,2025,1,38,11000.0,0.0,0.0,0.0,1.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1275000.0,0
1989,1000.0,0,396000.0,0,0,1,1,0,1,780000.0,2025,1,36,11000.0,0.0,0.0,0.0,1.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1061000.0,0
1989,990.0,0,396000.0,0,0,0,1,1,1,1180000.0,2024,12,36,11000.0,1.0,0.0,0.0,0.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1061000.0,0
1989,1000.0,0,396000.0,0,0,1,1,0,0,875000.0,2024,12,36,11000.0,1.0,0.0,0.0,0.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1061000.0,0
2006,1500.0,1,209000.0,0,0,1,1,1,1,1953125.0,2024,12,19,11000.0,0.0,0.0,0.0,1.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1953125.0,0
1986,1000.0,0,429000.0,0,0,0,0,0,1,900000.0,2024,12,39,11000.0,1.0,0.0,0.0,0.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,825000.0,0
1989,1113.0,0,396000.0,0,0,1,0,0,0,1290000.0,2024,12,36,11000.0,1.0,0.0,0.0,0.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1061000.0,0
1996,1500.0,1,319000.0,0,0,1,1,1,1,1953125.0,2024,12,29,11000.0,0.0,0.0,0.0,1.0,88,12,4037514.2045454546,1217604.1666666667,1217604.1666666667,1953125.0,0
1991,990.0,0,374000.0,0,0,1,1,0,0,1250000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,1250000.0,1250000.0,1250000.0,0
1987,1000.0,0,418000.0,0,0,1,0,0,0,1450000.0,2025,1,38,11000.0,0.0,0.0,0.0,1.0,88,2,4037514.2045454546,1222500.0,1222500.0,1222500.0,0
1987,990.0,0,418000.0,0,0,1,0,0,0,994999.9999999999,2025,1,38,11000.0,0.0,0.0,0.0,1.0,88,2,4037514.2045454546,1222500.0,1222500.0,1222500.0,0
1989,1000.0,0,396000.0,0,0,1,1,0,1,800000.0,2025,2,36,11000.0,1.0,0.0,0.0,0.0,88,2,4037514.2045454546,800000.0,800000.0,800000.0,0
1989,1000.0,0,396000.0,0,0,1,1,0,1,800000.0,2025,1,36,11000.0,1.0,0.0,0.0,0.0,88,2,4037514.2045454546,800000.0,800000.0,800000.0,0
1985,1000.0,0,440000.0,0,0,1,0,0,0,750000.0,2024,12,40,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,750000.0,750000.0,750000.0,0
1997,1300.0,0,308000.0,1,0,1,1,0,0,1500000.0,2024,12,28,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,1500000.0,1500000.0,1500000.0,0
1985,1290.0,0,440000.0,0,0,1,0,0,0,1650000.0,2024,12,40,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,1650000.0,1650000.0,1650000.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,5800000.0,2024,12,10,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,5800000.0,5800000.0,5800000.0,0
2015,660.0,1,110000.0,0,0,1,1,0,1,6700000.0,2025,2,10,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,6700000.0,6700000.0,6700000.0,0
1997,850.0,0,308000.0,0,0,1,0,0,0,1989999.9999999998,2025,1,28,11000.0,0.0,0.0,0.0,1.0,88,4,4037514.2045454546,1685000.0,1685000.0,1907500.0,0
1994,825.0,0,341000.0,0,0,1,1,0,0,1675000.0,2025,1,31,11000.0,0.0,0.0,0.0,1.0,88,4,4037514.2045454546,1685000.0,1685000.0,1675000.0,0
1991,800.0,0,374000.0,0,0,1,0,0,0,1250000.0,2025,1,34,11000.0,0.0,0.0,0.0,1.0,88,4,4037514.2045454546,1685000.0,1685000.0,1250000.0,0
1997,825.0,0,308000.0,0,0,1,0,0,0,1825000.0,2024,12,28,11000.0,0.0,0.0,0.0,1.0,88,4,4037514.2045454546,1685000.0,1685000.0,1907500.0,0
1997,850.0,0,308000.0,0,0,1,0,0,0,1850000.0,2025,1,28,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,1850000.0,1850000.0,1850000.0,0
1982,1300.0,0,473000.0,0,0,1,1,1,1,950000.0,2025,1,43,11000.0,1.0,0.0,0.0,0.0,88,1,4037514.2045454546,950000.0,950000.0,950000.0,0
1994,990.0,0,341000.0,0,0,1,0,0,0,1250000.0,2025,1,31,11000.0,1.0,0.0,0.0,0.0,88,1,4037514.2045454546,1250000.0,1250000.0,1250000.0,0
1996,847.0,0,319000.0,1,0,1,1,0,0,1450000.0,2024,12,29,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,1450000.0,1450000.0,1450000.0,0
2009,650.0,1,176000.0,0,0,1,1,1,1,4975000.0,2025,2,16,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,4975000.0,4975000.0,4975000.0,0
1997,847.0,0,308000.0,0,0,1,1,0,0,4068750.0,2025,2,28,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,5100000.0,2025,2,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,5075000.0,2025,2,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2017,650.0,1,88000.0,0,0,1,1,1,1,5960000.0,2025,2,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
2017,650.0,1,88000.0,0,0,1,1,0,1,5990000.0,2025,2,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
1997,890.0,0,308000.0,0,0,1,0,0,0,4068750.0,2025,2,28,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
2024,650.0,1,11000.0,0,0,1,1,0,1,5950000.0,2025,2,1,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5950000.0,0
2002,1000.0,1,253000.0,0,0,1,1,1,1,4068750.0,2025,2,23,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5437500.0,2025,2,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,5100000.0,2025,2,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2019,650.0,1,66000.0,0,0,1,1,1,1,5990000.0,2025,2,6,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5990000.0,0
2017,650.0,1,88000.0,0,0,1,1,1,1,5960000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5300000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,5250000.0,2025,1,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2017,660.0,1,88000.0,0,1,1,1,1,1,5960000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
2015,650.0,1,110000.0,0,0,1,1,0,1,5200000.0,2025,1,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
1996,650.0,0,319000.0,0,0,1,0,0,0,4068750.0,2025,1,29,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
2016,660.0,1,99000.0,0,0,1,1,1,1,5437500.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2017,660.0,1,88000.0,0,0,1,1,0,1,5675000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,5250000.0,2025,1,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2004,660.0,1,231000.0,0,0,1,1,1,1,4068750.0,2025,1,21,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
2015,650.0,1,110000.0,0,0,1,1,1,1,4990000.0,2025,1,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2017,650.0,1,88000.0,0,0,1,1,0,1,5775000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
1994,800.0,0,341000.0,0,0,1,0,0,0,4068750.0,2025,1,31,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
1987,800.0,0,418000.0,0,0,1,1,0,0,4068750.0,2025,1,38,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,4068750.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5200000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2015,660.0,1,110000.0,0,0,1,1,0,1,5350000.0,2025,1,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,6100000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2015,650.0,1,110000.0,0,0,1,1,0,1,5350000.0,2024,12,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5200000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2017,660.0,1,88000.0,0,0,1,1,0,1,6400000.0,2024,12,8,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5960000.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5475000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5350000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5437500.0,0
2015,650.0,1,110000.0,0,0,1,1,0,1,5700000.0,2024,12,10,11000.0,0.0,0.0,0.0,1.0,88,34,4037514.2045454546,5235477.94117647,5235477.94117647,5236500.0,0
2016,660.0,1,99000.0,0,0,1,1,0,0,5200000.0,2025,2,9,11000.0,0.0,0.0,0.0,1.0,88,3,4037514.2045454546,5580000.0,5580000.0,5200000.0,0
2018,650.0,1,77000.0,0,0,1,1,1,1,6340000.0,2025,1,7,11000.0,0.0,0.0,0.0,1.0,88,3,4037514.2045454546,5580000.0,5580000.0,6340000.0,0
2016,680.0,1,99000.0,0,0,1,1,0,1,5200000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,3,4037514.2045454546,5580000.0,5580000.0,5200000.0,0
2018,660.0,1,77000.0,0,0,1,1,1,1,5800000.0,2025,2,7,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,5800000.0,5800000.0,5800000.0,0
2001,650.0,1,264000.0,0,0,1,1,1,1,4100000.0,2025,1,24,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,4100000.0,4100000.0,4100000.0,0
2003,650.0,1,242000.0,0,0,1,1,1,1,3560000.0,2025,2,22,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,3560000.0,3560000.0,3560000.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5400000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,88,3,4037514.2045454546,5467500.0,5467500.0,5467500.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5467500.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,3,4037514.2045454546,5467500.0,5467500.0,5467500.0,0
2016,660.0,1,99000.0,0,0,1,1,1,1,5535000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,88,3,4037514.2045454546,5467500.0,5467500.0,5467500.0,0
2016,660.0,1,99000.0,0,0,1,1,1,1,6220000.0,2025,2,9,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,6220000.0,0
2015,650.0,1,110000.0,0,0,1,1,0,1,5990000.0,2025,2,10,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,6395000.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,6590000.000000001,2025,2,9,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,6220000.0,0
2017,660.0,1,88000.0,0,0,1,1,1,1,6650000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,6650000.0,0
2011,650.0,1,154000.0,0,0,1,1,1,1,4600000.0,2025,1,14,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,4600000.0,0
2016,650.0,1,99000.0,0,0,1,1,1,1,5850000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,6220000.0,0
2006,660.0,1,209000.0,0,0,1,1,0,1,3936249.999999998,2024,12,19,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,3936249.999999998,0
2015,660.0,1,110000.0,0,0,1,1,1,1,6800000.0,2024,12,10,11000.0,0.0,0.0,0.0,1.0,88,8,4037514.2045454546,5829531.25,5829531.25,6395000.0,0
2017,680.0,1,88000.0,0,0,1,1,1,1,6950000.0,2025,2,8,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,6950000.0,6950000.0,6950000.0,0
1987,1000.0,0,418000.0,0,0,0,0,0,1,610000.0,2024,12,38,11000.0,1.0,0.0,0.0,0.0,88,1,4037514.2045454546,610000.0,610000.0,610000.0,0
2019,990.0,1,66000.0,0,0,1,1,1,1,8100000.0,2024,12,6,11000.0,0.0,0.0,0.0,1.0,88,7,4037514.2045454546,8826071.42857143,8100000.0,8100000.0,0
2017,650.0,1,88000.0,0,0,1,1,1,1,7300000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,7300000.0,7300000.0,7300000.0,0
2003,1300.0,0,242000.0,0,0,1,1,1,1,3400000.0,2024,12,22,11000.0,0.0,0.0,0.0,1.0,88,1,4037514.2045454546,3400000.0,3400000.0,3400000.0,0
1972,1200.0,0,583000.0,0,0,0,1,0,1,575000.0,2024,12,53,11000.0,0.0,0.0,0.0,1.0,21,1,2301388.888888889,575000.0,575000.0,575000.0,0
1979,1170.0,0,506000.0,0,0,1,1,0,0,590000.0,2024,12,46,11000.0,0.0,0.0,0.0,1.0,21,1,2301388.888888889,590000.0,590000.0,590000.0,0
1980,1200.0,0,495000.0,0,0,1,0,1,0,950000.0,2025,1,45,11000.0,0.0,0.0,0.0,1.0,21,7,2301388.888888889,560000.0,950000.0,950000.0,0
2017,800.0,0,88000.0,0,0,1,1,1,1,465000.00000000006,2025,1,8,11000.0,0.0,0.0,0.0,1.0,21,2,2301388.888888889,465000.00000000006,465000.00000000006,465000.00000000006,0
2017,1171.0,0,88000.0,0,0,0,1,0,0,465000.00000000006,2025,1,8,11000.0,0.0,0.0,0.0,1.0,21,2,2301388.888888889,465000.00000000006,465000.00000000006,465000.00000000006,0
2016,800.0,0,99000.0,1,0,1,1,1,0,2357500.0000000005,2025,2,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2016,800.0,0,99000.0,0,0,1,1,1,1,2775000.0,2025,2,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2017,800.0,0,88000.0,0,0,1,1,1,1,2895000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2017,800.0,0,88000.0,0,0,1,1,1,1,2949166.6666666665,2025,1,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2016,800.0,0,99000.0,0,0,1,1,0,1,2850000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2017,1000.0,0,88000.0,0,0,1,1,0,1,2900000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2017,800.0,0,88000.0,0,0,1,1,1,1,2750000.0,2025,1,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2016,799.0,0,99000.0,0,0,1,1,1,1,3025000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2016,800.0,0,99000.0,0,0,1,1,0,1,2600000.0,2025,1,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2016,800.0,0,99000.0,0,0,1,1,1,1,2579166.6666666665,2025,1,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2017,800.0,0,88000.0,0,0,1,0,1,0,3150000.0,2024,12,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2016,813.0,0,99000.0,0,0,1,1,0,1,2579166.6666666665,2024,12,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
2017,800.0,0,88000.0,0,0,1,1,0,1,3150000.0,2024,12,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2017,800.0,0,88000.0,0,0,1,1,1,1,2850000.0,2024,12,8,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2949166.6666666665,0
2016,800.0,0,99000.0,0,0,1,1,0,1,2925000.0,2024,12,9,11000.0,0.0,0.0,0.0,1.0,21,16,2301388.888888889,2830260.4166666665,2830260.4166666665,2711354.1666666665,0
